player,game_date,signal,season_fg,season_min,l5_fg,l5_min,n5_fg,deviation,regression_occurred,filter_status
AJ Green,2025-11-29,SELL_HIGH,0.488,29.2,0.581,34.6,0.581,19.0,False,PASSED
AJ Green,2025-12-01,SELL_HIGH,0.494,29.0,0.591,32.0,0.5,19.7,True,PASSED
AJ Green,2025-12-01,SELL_HIGH,0.497,29.1,0.591,31.0,0.421,18.9,True,PASSED
AJ Green,2025-12-03,SELL_HIGH,0.5,29.1,0.632,29.4,0.378,26.3,True,PASSED
AJ Green,2025-12-03,SELL_HIGH,0.5,29.4,0.632,29.6,0.333,26.3,True,PASSED
AJ Green,2025-12-05,SELL_HIGH,0.5,29.6,0.581,33.0,0.192,16.3,True,PASSED
AJ Green,2025-12-18,BUY_LOW,0.487,28.9,0.378,26.8,0.182,-22.4,False,PASSED
AJ Green,2025-12-21,BUY_LOW,0.486,28.8,0.333,23.6,0.268,-31.4,False,PASSED
AJ Green,2025-12-23,BUY_LOW,0.466,28.5,0.219,24.0,0.38,-53.1,True,PASSED
AJ Green,2025-12-26,BUY_LOW,0.462,28.5,0.182,24.4,0.4,-60.6,True,PASSED
AJ Green,2025-12-26,BUY_LOW,0.464,28.6,0.268,26.6,0.349,-42.2,True,PASSED
AJ Green,2025-12-27,BUY_LOW,0.466,28.7,0.37,29.0,0.289,-20.8,False,PASSED
AJ Green,2025-12-27,BUY_LOW,0.461,28.7,0.383,30.0,0.324,-17.0,False,PASSED
AJ Green,2025-12-29,BUY_LOW,0.456,28.7,0.38,30.4,0.341,-16.7,False,PASSED
AJ Green,2025-12-31,BUY_LOW,0.453,28.6,0.349,29.0,0.292,-23.0,False,PASSED
AJ Green,2025-12-31,BUY_LOW,0.452,28.7,0.289,28.8,0.239,-35.9,False,PASSED
AJ Green,2026-01-02,BUY_LOW,0.45,28.8,0.324,30.0,0.261,-28.0,False,PASSED
AJ Green,2026-01-02,BUY_LOW,0.446,29.0,0.341,32.6,0.293,-23.5,False,PASSED
AJ Green,2026-01-09,BUY_LOW,0.434,29.3,0.293,33.0,0.538,-32.6,True,PASSED
Aaron Holiday,2025-12-15,SELL_HIGH,0.457,16.9,0.535,19.6,0.273,17.0,True,PASSED
Aaron Holiday,2025-12-18,SELL_HIGH,0.459,16.7,0.531,16.2,0.214,15.6,True,PASSED
Aaron Nesmith,2026-01-02,SELL_HIGH,0.374,29.2,0.432,28.2,0.403,15.6,True,PASSED
Aaron Nesmith,2026-01-06,SELL_HIGH,0.386,29.5,0.455,31.6,0.343,17.8,True,PASSED
Aaron Nesmith,2026-01-06,SELL_HIGH,0.382,29.6,0.443,31.8,0.354,15.9,True,PASSED
Aaron Wiggins,2025-12-07,SELL_HIGH,0.473,25.8,0.556,20.8,0.444,17.4,True,PASSED
Aaron Wiggins,2025-12-07,SELL_HIGH,0.48,25.6,0.585,20.8,0.323,22.0,True,PASSED
Aaron Wiggins,2025-12-10,SELL_HIGH,0.486,25.4,0.619,20.4,0.207,27.5,True,PASSED
Aaron Wiggins,2025-12-10,SELL_HIGH,0.481,25.3,0.585,20.4,0.207,21.7,True,PASSED
Aaron Wiggins,2026-01-02,BUY_LOW,0.446,22.4,0.226,18.6,0.515,-49.4,True,PASSED
Aaron Wiggins,2026-01-04,BUY_LOW,0.446,22.5,0.297,21.8,0.484,-33.4,True,PASSED
Aaron Wiggins,2026-01-04,BUY_LOW,0.448,22.4,0.343,23.4,0.432,-23.4,True,PASSED
Ace Bailey,2025-11-18,SELL_HIGH,0.414,20.1,0.551,22.0,0.538,33.1,True,PASSED
Ace Bailey,2025-11-18,SELL_HIGH,0.419,20.2,0.542,21.4,0.52,29.3,True,PASSED
Ace Bailey,2025-11-21,SELL_HIGH,0.423,20.3,0.511,19.6,0.528,20.6,False,PASSED
Ace Bailey,2025-11-21,SELL_HIGH,0.433,20.3,0.512,17.4,0.508,18.2,True,PASSED
Ace Bailey,2025-11-23,SELL_HIGH,0.442,20.3,0.553,19.6,0.473,25.3,True,PASSED
Ace Bailey,2025-11-23,SELL_HIGH,0.44,20.7,0.538,24.0,0.48,22.4,True,PASSED
Ace Bailey,2025-11-30,SELL_HIGH,0.455,21.5,0.538,24.6,0.478,18.3,True,PASSED
Ace Bailey,2025-12-01,SELL_HIGH,0.463,21.8,0.571,25.0,0.404,23.4,True,PASSED
Ace Bailey,2025-12-01,SELL_HIGH,0.463,21.9,0.556,24.8,0.388,20.1,True,PASSED
Adem Bona,2025-11-30,SELL_HIGH,0.556,15.4,0.789,15.8,0.5,42.1,True,PASSED
Adem Bona,2025-11-30,SELL_HIGH,0.544,15.6,0.714,17.2,0.556,31.3,True,PASSED
Adem Bona,2025-12-30,SELL_HIGH,0.556,16.8,0.667,18.2,0.429,20.0,True,PASSED
Ajay Mitchell,2025-11-19,BUY_LOW,0.445,28.1,0.366,28.0,0.5,-17.7,True,PASSED
Ajay Mitchell,2025-11-19,BUY_LOW,0.444,28.1,0.353,28.6,0.609,-20.5,True,PASSED
Ajay Mitchell,2025-11-21,BUY_LOW,0.443,28.1,0.349,28.2,0.644,-21.1,True,PASSED
Ajay Mitchell,2025-11-21,BUY_LOW,0.442,28.0,0.345,27.0,0.682,-22.0,True,PASSED
Ajay Mitchell,2025-11-23,BUY_LOW,0.441,27.9,0.37,26.8,0.703,-16.0,True,PASSED
Ajay Mitchell,2025-11-26,SELL_HIGH,0.461,27.7,0.609,25.4,0.455,32.2,True,PASSED
Ajay Mitchell,2025-11-26,SELL_HIGH,0.462,27.6,0.644,24.4,0.455,39.4,True,PASSED
Ajay Mitchell,2025-11-28,SELL_HIGH,0.464,27.5,0.682,24.2,0.467,46.9,True,PASSED
Ajay Mitchell,2025-12-05,SELL_HIGH,0.467,26.8,0.545,25.4,0.448,16.9,True,PASSED
Ajay Mitchell,2025-12-05,SELL_HIGH,0.466,26.7,0.568,29.0,0.481,21.8,True,PASSED
Ajay Mitchell,2025-12-07,SELL_HIGH,0.466,26.6,0.543,27.8,0.5,16.6,True,PASSED
Ajay Mitchell,2026-01-02,SELL_HIGH,0.478,25.8,0.576,22.4,0.537,20.5,True,PASSED
Ajay Mitchell,2026-01-02,SELL_HIGH,0.48,25.7,0.613,23.4,0.488,27.7,True,PASSED
Ajay Mitchell,2026-01-04,SELL_HIGH,0.482,25.7,0.7,23.8,0.412,45.1,True,PASSED
Ajay Mitchell,2026-01-04,SELL_HIGH,0.482,25.7,0.71,24.6,0.386,47.2,True,PASSED
Ajay Mitchell,2026-01-05,SELL_HIGH,0.481,25.8,0.611,25.4,0.409,26.9,True,PASSED
Ajay Mitchell,2026-01-09,BUY_LOW,0.475,25.9,0.386,28.2,0.514,-18.7,True,PASSED
Al Horford,2025-11-18,BUY_LOW,0.339,21.6,0.28,22.2,0.3,-17.4,True,PASSED
Al Horford,2025-11-18,BUY_LOW,0.339,21.9,0.25,23.0,0.25,-26.2,False,PASSED
Al Horford,2025-12-25,BUY_LOW,0.321,21.5,0.25,19.8,0.576,-22.0,True,PASSED
Alex Caruso,2025-11-26,SELL_HIGH,0.403,18.2,0.565,17.0,0.368,40.3,True,PASSED
Alex Caruso,2025-11-26,SELL_HIGH,0.396,18.4,0.619,17.2,0.412,56.5,True,PASSED
Alex Caruso,2025-11-28,SELL_HIGH,0.389,18.5,0.476,18.0,0.524,22.4,False,PASSED
Alex Caruso,2025-12-13,SELL_HIGH,0.406,18.7,0.524,19.6,0.419,29.0,True,PASSED
Alex Caruso,2025-12-18,SELL_HIGH,0.414,18.8,0.519,19.6,0.36,25.3,True,PASSED
Alex Caruso,2025-12-18,SELL_HIGH,0.416,18.7,0.5,17.8,0.333,20.3,True,PASSED
Alex Caruso,2025-12-19,SELL_HIGH,0.418,18.6,0.517,18.2,0.273,23.9,True,PASSED
Alex Caruso,2025-12-19,SELL_HIGH,0.413,18.7,0.485,20.0,0.256,17.5,True,PASSED
Alex Caruso,2025-12-25,BUY_LOW,0.406,18.8,0.333,19.4,0.432,-17.9,True,PASSED
Alex Caruso,2025-12-25,BUY_LOW,0.395,18.8,0.273,20.4,0.59,-31.0,True,PASSED
Alex Caruso,2025-12-28,BUY_LOW,0.386,18.9,0.256,20.0,0.75,-33.6,True,PASSED
Alex Caruso,2025-12-28,BUY_LOW,0.391,18.8,0.297,18.8,0.76,-23.9,True,PASSED
Alex Caruso,2025-12-29,BUY_LOW,0.395,18.7,0.333,18.2,0.739,-15.6,True,PASSED
Alex Caruso,2025-12-31,SELL_HIGH,0.425,19.0,0.59,20.0,0.357,38.7,True,PASSED
Alex Caruso,2025-12-31,SELL_HIGH,0.426,18.7,0.75,17.8,0.312,76.1,True,PASSED
Alex Caruso,2026-01-02,SELL_HIGH,0.426,18.5,0.76,16.4,0.333,78.3,True,PASSED
Alex Caruso,2026-01-02,SELL_HIGH,0.425,18.4,0.739,15.4,0.368,73.8,True,PASSED
Alex Caruso,2026-01-09,BUY_LOW,0.419,18.4,0.312,15.0,0.577,-25.4,True,PASSED
Alex Sarr,2025-11-25,BUY_LOW,0.507,28.9,0.427,26.8,0.535,-15.9,True,PASSED
Alex Sarr,2025-12-31,BUY_LOW,0.504,28.4,0.415,26.0,0.446,-17.6,True,PASSED
Alex Sarr,2026-01-02,BUY_LOW,0.503,28.4,0.417,26.4,0.453,-17.2,True,PASSED
Alperen Sengun,2025-11-16,SELL_HIGH,0.503,36.2,0.597,33.6,0.436,18.7,True,PASSED
Alperen Sengun,2025-12-03,SELL_HIGH,0.502,36.3,0.593,33.4,0.486,18.2,True,PASSED
Alperen Sengun,2025-12-03,SELL_HIGH,0.503,36.1,0.625,32.4,0.483,24.2,True,PASSED
Alperen Sengun,2025-12-11,SELL_HIGH,0.505,35.9,0.602,32.8,0.46,19.3,True,PASSED
Alperen Sengun,2025-12-23,SELL_HIGH,0.504,36.0,0.603,34.0,0.648,19.7,False,PASSED
Alperen Sengun,2025-12-25,SELL_HIGH,0.505,35.8,0.613,33.6,0.684,21.6,False,PASSED
Alperen Sengun,2025-12-25,SELL_HIGH,0.506,35.7,0.644,33.8,0.677,27.2,False,PASSED
Alperen Sengun,2026-01-01,SELL_HIGH,0.508,35.7,0.635,31.8,0.545,25.0,True,PASSED
Alperen Sengun,2026-01-01,SELL_HIGH,0.51,35.6,0.621,30.4,0.462,21.7,True,PASSED
Alperen Sengun,2026-01-03,SELL_HIGH,0.512,35.6,0.648,31.6,0.448,26.6,True,PASSED
Amen Thompson,2025-11-19,BUY_LOW,0.471,35.5,0.394,35.4,0.525,-16.2,True,PASSED
Amen Thompson,2025-11-19,BUY_LOW,0.469,35.7,0.351,36.4,0.561,-25.1,True,PASSED
Amen Thompson,2025-11-21,BUY_LOW,0.467,35.8,0.366,38.0,0.55,-21.7,True,PASSED
Amen Thompson,2025-11-26,SELL_HIGH,0.486,36.4,0.561,40.0,0.357,15.4,True,PASSED
Amen Thompson,2025-12-01,BUY_LOW,0.471,36.2,0.393,35.0,0.543,-16.5,True,PASSED
Amen Thompson,2025-12-01,BUY_LOW,0.472,36.2,0.357,35.0,0.585,-24.3,True,PASSED
Amen Thompson,2025-12-03,BUY_LOW,0.472,36.2,0.4,34.8,0.545,-15.3,True,PASSED
Amen Thompson,2025-12-06,SELL_HIGH,0.488,36.0,0.585,35.0,0.424,20.0,True,PASSED
Amen Thompson,2025-12-18,SELL_HIGH,0.486,36.6,0.578,42.2,0.629,18.9,False,PASSED
Amen Thompson,2025-12-20,SELL_HIGH,0.493,36.7,0.606,42.2,0.603,23.0,True,PASSED
Amen Thompson,2025-12-20,SELL_HIGH,0.493,36.7,0.574,41.6,0.648,16.4,False,PASSED
Amen Thompson,2025-12-21,SELL_HIGH,0.493,36.7,0.594,40.4,0.678,20.6,False,PASSED
Amen Thompson,2025-12-21,SELL_HIGH,0.496,36.9,0.652,40.6,0.662,31.4,False,PASSED
Amen Thompson,2025-12-23,SELL_HIGH,0.499,37.0,0.629,41.4,0.611,26.2,True,PASSED
Amen Thompson,2025-12-23,SELL_HIGH,0.501,37.0,0.603,40.2,0.566,20.4,True,PASSED
Amen Thompson,2025-12-25,SELL_HIGH,0.504,37.0,0.648,39.6,0.56,28.6,True,PASSED
Amen Thompson,2025-12-25,SELL_HIGH,0.507,36.9,0.678,38.4,0.554,33.7,True,PASSED
Amen Thompson,2025-12-27,SELL_HIGH,0.51,36.8,0.662,35.8,0.586,29.7,True,PASSED
Amen Thompson,2025-12-27,SELL_HIGH,0.509,36.7,0.611,33.4,0.679,20.1,False,PASSED
Amen Thompson,2026-01-03,SELL_HIGH,0.52,36.5,0.679,34.2,0.436,30.5,True,PASSED
Amen Thompson,2026-01-03,SELL_HIGH,0.518,36.6,0.667,35.4,0.447,28.6,True,PASSED
Amen Thompson,2026-01-05,SELL_HIGH,0.517,36.6,0.609,35.8,0.467,17.8,True,PASSED
Amen Thompson,2026-01-07,BUY_LOW,0.513,36.6,0.436,38.2,0.571,-15.0,True,PASSED
Andre Drummond,2025-11-23,BUY_LOW,0.57,23.9,0.474,28.4,0.429,-16.9,False,PASSED
Andre Drummond,2025-11-25,BUY_LOW,0.553,24.3,0.395,26.8,0.583,-28.6,True,PASSED
Andre Drummond,2025-11-28,BUY_LOW,0.541,24.2,0.375,27.6,0.786,-30.7,True,PASSED
Andre Drummond,2025-11-28,BUY_LOW,0.545,23.8,0.421,26.2,0.7,-22.8,True,PASSED
Andre Drummond,2025-11-30,BUY_LOW,0.55,23.4,0.429,20.8,0.632,-22.1,True,PASSED
Andre Drummond,2025-12-07,BUY_LOW,0.548,21.9,0.429,19.6,0.36,-21.8,False,PASSED
Andre Drummond,2025-12-12,BUY_LOW,0.544,21.8,0.452,19.8,0.381,-17.0,False,PASSED
Andre Drummond,2025-12-12,BUY_LOW,0.542,21.6,0.452,19.6,0.444,-16.7,False,PASSED
Andre Drummond,2025-12-14,BUY_LOW,0.54,21.5,0.429,18.2,0.452,-20.6,True,PASSED
Andre Drummond,2025-12-14,BUY_LOW,0.535,21.5,0.4,17.6,0.467,-25.2,True,PASSED
Andre Drummond,2025-12-19,BUY_LOW,0.53,21.5,0.36,18.0,0.5,-32.1,True,PASSED
Andre Drummond,2025-12-19,BUY_LOW,0.531,21.7,0.381,20.8,0.486,-28.3,True,PASSED
Andre Drummond,2025-12-20,BUY_LOW,0.532,21.9,0.444,24.0,0.441,-16.5,False,PASSED
Andre Drummond,2025-12-26,BUY_LOW,0.522,21.5,0.441,17.6,0.438,-15.6,False,PASSED
Andrew Nembhard,2025-11-17,SELL_HIGH,0.398,28.0,0.478,29.2,0.443,20.3,True,PASSED
Andrew Nembhard,2025-11-19,SELL_HIGH,0.398,28.6,0.458,30.6,0.452,15.0,True,PASSED
Andrew Nembhard,2025-11-19,SELL_HIGH,0.398,28.9,0.475,32.0,0.434,19.2,True,PASSED
Andrew Nembhard,2025-11-29,BUY_LOW,0.398,30.9,0.293,35.2,0.537,-26.4,True,PASSED
Andrew Nembhard,2025-12-01,BUY_LOW,0.401,30.9,0.333,34.2,0.534,-16.9,True,PASSED
Andrew Nembhard,2025-12-03,SELL_HIGH,0.416,31.1,0.5,33.0,0.5,20.1,False,PASSED
Andrew Nembhard,2025-12-03,SELL_HIGH,0.417,31.0,0.547,31.6,0.52,31.1,True,PASSED
Andrew Nembhard,2025-12-05,SELL_HIGH,0.418,30.9,0.537,30.8,0.506,28.3,True,PASSED
Andrew Nembhard,2025-12-05,SELL_HIGH,0.421,30.9,0.534,31.0,0.488,26.8,True,PASSED
Andrew Nembhard,2025-12-08,SELL_HIGH,0.424,31.0,0.508,31.0,0.438,19.8,True,PASSED
Andrew Nembhard,2025-12-08,SELL_HIGH,0.43,31.1,0.5,31.0,0.368,16.3,True,PASSED
Andrew Nembhard,2025-12-12,SELL_HIGH,0.435,31.1,0.52,32.0,0.39,19.5,True,PASSED
Andrew Nembhard,2025-12-12,SELL_HIGH,0.434,31.2,0.506,33.4,0.444,16.7,True,PASSED
Andrew Nembhard,2025-12-23,BUY_LOW,0.424,31.6,0.328,31.8,0.434,-22.6,True,PASSED
Andrew Nembhard,2025-12-26,BUY_LOW,0.421,31.6,0.348,33.0,0.438,-17.4,True,PASSED
Andrew Nembhard,2026-01-02,SELL_HIGH,0.432,31.6,0.5,31.2,0.5,15.8,False,PASSED
Andrew Nembhard,2026-01-04,SELL_HIGH,0.435,31.7,0.571,32.6,0.5,31.2,True,PASSED
Andrew Nembhard,2026-01-04,SELL_HIGH,0.436,31.8,0.591,33.8,0.542,35.7,True,PASSED
Andrew Nembhard,2026-01-06,SELL_HIGH,0.436,31.8,0.552,34.6,0.529,26.8,True,PASSED
Andrew Nembhard,2026-01-06,SELL_HIGH,0.437,31.8,0.531,34.4,0.5,21.7,True,PASSED
Andrew Wiggins,2025-11-17,BUY_LOW,0.496,32.9,0.377,34.2,0.362,-24.1,False,PASSED
Andrew Wiggins,2025-11-19,BUY_LOW,0.484,32.9,0.316,34.2,0.464,-34.7,True,PASSED
Andrew Wiggins,2025-11-19,BUY_LOW,0.482,33.0,0.305,34.4,0.515,-36.8,True,PASSED
Andrew Wiggins,2025-11-26,BUY_LOW,0.481,33.0,0.325,34.0,0.561,-32.4,True,PASSED
Andrew Wiggins,2025-11-26,BUY_LOW,0.478,32.9,0.329,33.0,0.609,-31.2,True,PASSED
Andrew Wiggins,2025-11-29,BUY_LOW,0.475,32.9,0.362,32.6,0.553,-23.7,True,PASSED
Andrew Wiggins,2025-12-03,SELL_HIGH,0.496,33.1,0.609,33.8,0.364,22.7,True,PASSED
Andrew Wiggins,2025-12-06,BUY_LOW,0.478,33.1,0.386,33.2,0.533,-19.4,True,PASSED
Andrew Wiggins,2025-12-06,BUY_LOW,0.48,32.9,0.364,32.0,0.484,-24.3,True,PASSED
Andrew Wiggins,2025-12-15,SELL_HIGH,0.487,32.9,0.569,31.2,0.296,16.9,True,PASSED
Andrew Wiggins,2025-12-21,BUY_LOW,0.474,32.8,0.367,33.0,0.418,-22.6,True,PASSED
Andrew Wiggins,2025-12-21,BUY_LOW,0.471,32.7,0.296,30.8,0.469,-37.1,True,PASSED
Andrew Wiggins,2025-12-23,BUY_LOW,0.468,32.5,0.28,29.2,0.556,-40.2,True,PASSED
Andrew Wiggins,2025-12-23,BUY_LOW,0.468,32.5,0.306,29.4,0.61,-34.6,True,PASSED
Andrew Wiggins,2025-12-26,BUY_LOW,0.468,32.5,0.347,29.4,0.632,-25.8,True,PASSED
Andrew Wiggins,2025-12-27,SELL_HIGH,0.477,32.5,0.556,32.2,0.5,16.5,True,PASSED
Andrew Wiggins,2025-12-29,SELL_HIGH,0.483,32.4,0.61,31.8,0.417,26.5,True,PASSED
Andrew Wiggins,2025-12-29,SELL_HIGH,0.484,32.4,0.632,31.4,0.378,30.4,True,PASSED
Andrew Wiggins,2026-01-01,SELL_HIGH,0.486,32.4,0.652,31.2,0.356,34.3,True,PASSED
Andrew Wiggins,2026-01-01,SELL_HIGH,0.482,32.4,0.597,31.2,0.371,23.8,True,PASSED
Andrew Wiggins,2026-01-04,BUY_LOW,0.475,32.2,0.378,30.2,0.413,-20.3,True,PASSED
Andrew Wiggins,2026-01-04,BUY_LOW,0.474,32.2,0.356,29.6,0.444,-24.9,True,PASSED
Andrew Wiggins,2026-01-06,BUY_LOW,0.474,32.1,0.371,28.8,0.462,-21.8,True,PASSED
Andrew Wiggins,2026-01-06,BUY_LOW,0.472,32.0,0.365,27.6,0.5,-22.6,True,PASSED
Andrew Wiggins,2026-01-10,BUY_LOW,0.47,31.9,0.36,27.2,0.475,-23.4,True,PASSED
Anfernee Simons,2025-11-16,BUY_LOW,0.412,25.5,0.349,23.8,0.533,-15.3,True,PASSED
Anfernee Simons,2025-11-16,BUY_LOW,0.409,25.0,0.264,21.6,0.605,-35.4,True,PASSED
Anfernee Simons,2025-11-21,SELL_HIGH,0.423,24.9,0.533,21.8,0.538,26.1,False,PASSED
Anfernee Simons,2025-11-23,SELL_HIGH,0.432,25.1,0.605,26.0,0.5,40.1,True,PASSED
Anfernee Simons,2025-11-23,SELL_HIGH,0.44,25.0,0.667,28.0,0.424,51.4,True,PASSED
Anfernee Simons,2025-11-26,SELL_HIGH,0.448,24.9,0.672,27.2,0.389,49.9,True,PASSED
Anfernee Simons,2025-11-26,SELL_HIGH,0.443,24.6,0.607,24.4,0.488,36.9,True,PASSED
Anfernee Simons,2025-11-29,SELL_HIGH,0.438,24.2,0.538,20.2,0.556,23.0,False,PASSED
Anfernee Simons,2025-12-02,SELL_HIGH,0.45,24.0,0.556,22.8,0.395,23.5,True,PASSED
Anfernee Simons,2025-12-04,SELL_HIGH,0.452,24.0,0.56,24.0,0.354,24.0,True,PASSED
Anfernee Simons,2025-12-07,BUY_LOW,0.442,23.7,0.354,20.6,0.3,-20.0,False,PASSED
Anfernee Simons,2025-12-11,BUY_LOW,0.44,23.6,0.367,19.8,0.348,-16.5,False,PASSED
Anfernee Simons,2025-12-11,BUY_LOW,0.436,23.7,0.356,20.0,0.426,-18.5,True,PASSED
Anfernee Simons,2025-12-15,BUY_LOW,0.433,23.7,0.32,22.0,0.453,-26.1,True,PASSED
Anfernee Simons,2025-12-15,BUY_LOW,0.431,23.7,0.309,23.8,0.458,-28.3,True,PASSED
Anfernee Simons,2025-12-19,BUY_LOW,0.43,23.8,0.3,24.6,0.459,-30.2,True,PASSED
Anfernee Simons,2025-12-19,BUY_LOW,0.433,23.9,0.348,26.2,0.419,-19.6,True,PASSED
Anfernee Simons,2025-12-28,BUY_LOW,0.428,23.7,0.353,20.4,0.385,-17.6,True,PASSED
Anfernee Simons,2025-12-28,BUY_LOW,0.427,23.6,0.34,19.0,0.388,-20.3,True,PASSED
Anfernee Simons,2025-12-30,BUY_LOW,0.426,23.5,0.34,19.4,0.422,-20.1,True,PASSED
Anfernee Simons,2025-12-30,BUY_LOW,0.425,23.6,0.353,21.6,0.456,-17.0,True,PASSED
Anfernee Simons,2026-01-05,SELL_HIGH,0.431,23.8,0.5,25.0,0.589,16.1,False,PASSED
Anfernee Simons,2026-01-07,SELL_HIGH,0.433,23.8,0.541,24.4,0.542,24.8,False,PASSED
Anfernee Simons,2026-01-07,SELL_HIGH,0.436,23.9,0.596,23.6,0.468,36.8,True,PASSED
Anfernee Simons,2026-01-09,SELL_HIGH,0.439,23.9,0.603,25.0,0.434,37.5,True,PASSED
Anfernee Simons,2026-01-09,SELL_HIGH,0.44,23.9,0.59,26.4,0.421,34.1,True,PASSED
Anthony Black,2025-11-25,BUY_LOW,0.467,27.2,0.392,28.6,0.53,-16.0,True,PASSED
Anthony Black,2025-12-05,BUY_LOW,0.469,27.8,0.388,31.2,0.323,-17.2,False,PASSED
Anthony Black,2025-12-05,BUY_LOW,0.464,27.9,0.373,31.2,0.338,-19.6,False,PASSED
Anthony Black,2025-12-07,BUY_LOW,0.459,28.0,0.302,30.8,0.351,-34.3,True,PASSED
Anthony Black,2025-12-07,BUY_LOW,0.456,28.0,0.259,30.0,0.342,-43.2,True,PASSED
Anthony Black,2025-12-09,BUY_LOW,0.454,28.1,0.3,30.4,0.359,-33.9,True,PASSED
Anthony Black,2025-12-09,BUY_LOW,0.45,28.2,0.323,31.6,0.383,-28.3,True,PASSED
Anthony Black,2025-12-13,BUY_LOW,0.447,28.3,0.338,32.0,0.41,-24.4,True,PASSED
Anthony Black,2025-12-13,BUY_LOW,0.444,28.5,0.351,33.0,0.44,-21.0,True,PASSED
Anthony Black,2025-12-23,SELL_HIGH,0.449,29.5,0.522,35.0,0.505,16.1,True,PASSED
Anthony Black,2025-12-31,SELL_HIGH,0.459,29.8,0.536,31.0,0.507,16.8,True,PASSED
Anthony Black,2026-01-07,BUY_LOW,0.456,30.0,0.381,30.2,0.618,-16.5,True,PASSED
Anthony Davis,2025-11-28,SELL_HIGH,0.52,30.0,0.648,25.0,0.542,24.6,True,PASSED
Anthony Davis,2025-12-06,BUY_LOW,0.493,29.1,0.387,27.2,0.561,-21.5,True,PASSED
Anthony Davis,2025-12-06,BUY_LOW,0.509,29.2,0.423,26.8,0.495,-16.9,True,PASSED
Anthony Edwards,2025-11-17,BUY_LOW,0.472,30.4,0.39,35.4,0.441,-17.3,True,PASSED
Anthony Edwards,2025-11-19,BUY_LOW,0.467,30.3,0.372,34.0,0.479,-20.3,True,PASSED
Anthony Edwards,2025-11-19,BUY_LOW,0.459,30.6,0.34,34.0,0.524,-25.8,True,PASSED
Anthony Edwards,2025-11-21,BUY_LOW,0.451,30.8,0.33,33.6,0.552,-26.9,True,PASSED
Anthony Edwards,2025-12-02,SELL_HIGH,0.491,33.2,0.573,37.2,0.494,16.8,True,PASSED
Anthony Edwards,2025-12-02,SELL_HIGH,0.492,33.7,0.579,38.6,0.438,17.6,True,PASSED
Anthony Edwards,2025-12-04,SELL_HIGH,0.494,34.1,0.583,40.6,0.491,18.0,True,PASSED
Anthony Edwards,2025-12-04,SELL_HIGH,0.494,34.0,0.598,39.4,0.557,21.0,True,PASSED
Anthony Edwards,2025-12-23,BUY_LOW,0.488,34.7,0.409,38.6,0.521,-16.3,True,PASSED
Anthony Edwards,2026-01-03,SELL_HIGH,0.5,34.9,0.593,33.6,0.557,18.6,True,PASSED
Anthony Edwards,2026-01-06,SELL_HIGH,0.506,34.8,0.592,33.8,0.46,16.9,True,PASSED
Ausar Thompson,2025-11-26,SELL_HIGH,0.519,28.8,0.6,28.4,0.385,15.7,True,PASSED
Ausar Thompson,2025-11-29,BUY_LOW,0.5,28.2,0.41,25.8,0.576,-17.9,True,PASSED
Ausar Thompson,2025-11-29,BUY_LOW,0.502,28.3,0.385,25.6,0.548,-23.3,True,PASSED
Ausar Thompson,2025-12-12,SELL_HIGH,0.519,28.0,0.6,26.0,0.514,15.7,True,PASSED
Ausar Thompson,2025-12-12,SELL_HIGH,0.519,27.9,0.617,25.0,0.486,18.8,True,PASSED
Ausar Thompson,2025-12-15,SELL_HIGH,0.52,27.7,0.636,24.2,0.5,22.3,True,PASSED
Ausar Thompson,2025-12-15,SELL_HIGH,0.52,27.6,0.658,23.8,0.528,26.5,True,PASSED
Ausar Thompson,2025-12-30,BUY_LOW,0.512,26.6,0.424,23.2,0.541,-17.1,True,PASSED
Ausar Thompson,2026-01-01,BUY_LOW,0.511,26.4,0.393,21.6,0.524,-23.2,True,PASSED
Ausar Thompson,2026-01-01,BUY_LOW,0.513,26.5,0.406,24.4,0.5,-20.8,True,PASSED
Austin Reaves,2025-11-23,SELL_HIGH,0.49,36.0,0.569,35.4,0.593,16.1,False,PASSED
Austin Reaves,2025-11-28,SELL_HIGH,0.507,36.4,0.593,38.2,0.609,16.9,False,PASSED
Austin Reaves,2025-11-30,SELL_HIGH,0.516,36.5,0.671,38.4,0.573,30.1,True,PASSED
Austin Reaves,2025-11-30,SELL_HIGH,0.518,36.6,0.714,38.4,0.58,37.9,True,PASSED
Austin Reaves,2025-12-01,SELL_HIGH,0.52,36.8,0.697,39.4,0.56,34.0,True,PASSED
Austin Reaves,2025-12-01,SELL_HIGH,0.52,36.6,0.667,39.0,0.556,28.2,True,PASSED
Austin Reaves,2025-12-04,SELL_HIGH,0.519,36.5,0.609,37.4,0.5,17.2,True,PASSED
Austin Reaves,2025-12-10,BUY_LOW,0.509,36.7,0.416,37.0,0.468,-18.3,True,PASSED
Austin Reaves,2025-12-10,BUY_LOW,0.506,36.8,0.357,36.8,0.519,-29.4,True,PASSED
Ayo Dosunmu,2025-11-16,BUY_LOW,0.516,25.4,0.424,26.6,0.733,-17.9,True,PASSED
Ayo Dosunmu,2025-11-19,SELL_HIGH,0.554,25.5,0.64,25.2,0.588,15.6,True,PASSED
Ayo Dosunmu,2025-11-19,SELL_HIGH,0.558,25.4,0.733,25.4,0.509,31.3,True,PASSED
