player,game_date,signal,season_fg,season_min,l5_fg,l5_min,n5_fg,deviation,regression_occurred,filter_status
Cole Anthony,2025-11-20,BUY_LOW,0.419,19.6,0.256,18.2,0.441,-38.9,True,UNFILTERED
Cole Anthony,2025-11-22,BUY_LOW,0.412,19.7,0.256,19.0,0.483,-37.8,True,UNFILTERED
Cole Anthony,2025-11-24,BUY_LOW,0.412,19.4,0.312,18.8,0.5,-24.1,True,UNFILTERED
Cole Anthony,2025-12-05,SELL_HIGH,0.425,17.0,0.5,9.2,0.462,17.6,True,UNFILTERED
Cole Anthony,2025-12-06,BUY_LOW,0.425,16.2,0.333,5.8,0.462,-21.6,True,UNFILTERED
Collin Gillespie,2025-11-16,BUY_LOW,0.385,23.4,0.286,21.4,0.492,-25.9,True,UNFILTERED
Collin Gillespie,2025-11-24,SELL_HIGH,0.418,25.2,0.482,29.4,0.507,15.4,False,UNFILTERED
Collin Gillespie,2025-11-26,SELL_HIGH,0.424,25.4,0.492,30.6,0.486,16.1,True,UNFILTERED
Collin Gillespie,2025-11-28,SELL_HIGH,0.432,25.8,0.524,31.0,0.459,21.1,True,UNFILTERED
Collin Gillespie,2025-11-29,SELL_HIGH,0.443,26.2,0.529,32.0,0.413,19.6,True,UNFILTERED
Collin Murray-Boyles,2025-11-24,SELL_HIGH,0.507,19.8,0.667,18.2,0.647,31.4,True,UNFILTERED
Collin Murray-Boyles,2025-11-26,SELL_HIGH,0.514,19.1,0.692,16.0,0.652,34.6,True,UNFILTERED
Collin Murray-Boyles,2025-12-02,SELL_HIGH,0.519,18.2,0.636,14.2,0.667,22.6,False,UNFILTERED
Collin Murray-Boyles,2025-12-04,SELL_HIGH,0.535,18.1,0.647,14.0,0.684,21.0,False,UNFILTERED
Collin Murray-Boyles,2025-12-05,SELL_HIGH,0.548,17.9,0.652,15.0,0.667,18.9,False,UNFILTERED
Collin Murray-Boyles,2025-12-07,SELL_HIGH,0.557,18.0,0.72,17.2,0.579,29.3,True,UNFILTERED
Collin Murray-Boyles,2025-12-09,SELL_HIGH,0.557,17.4,0.75,15.8,0.556,34.7,True,UNFILTERED
Collin Murray-Boyles,2025-12-15,SELL_HIGH,0.553,17.6,0.667,15.8,0.567,20.5,True,UNFILTERED
Collin Murray-Boyles,2025-12-18,SELL_HIGH,0.562,17.5,0.684,15.6,0.471,21.8,True,UNFILTERED
Collin Murray-Boyles,2025-12-20,SELL_HIGH,0.565,17.5,0.667,15.8,0.405,18.0,True,UNFILTERED
Collin Murray-Boyles,2026-01-03,BUY_LOW,0.52,18.6,0.405,23.6,0.595,-22.2,True,UNFILTERED
Collin Murray-Boyles,2026-01-05,BUY_LOW,0.523,18.8,0.41,24.2,0.61,-21.5,True,UNFILTERED
Collin Sexton,2025-11-22,BUY_LOW,0.46,26.3,0.39,26.2,0.557,-15.3,True,UNFILTERED
Collin Sexton,2025-12-23,SELL_HIGH,0.489,25.3,0.565,20.8,0.462,15.6,True,UNFILTERED
Cooper Flagg,2025-11-21,SELL_HIGH,0.455,33.8,0.551,36.2,0.481,21.2,True,UNFILTERED
Cooper Flagg,2025-11-22,SELL_HIGH,0.47,33.7,0.562,35.6,0.457,19.5,True,UNFILTERED
Cooper Flagg,2025-11-24,SELL_HIGH,0.457,33.6,0.534,35.4,0.532,16.9,True,UNFILTERED
Cooper Flagg,2025-12-06,SELL_HIGH,0.475,33.6,0.553,33.4,0.489,16.3,True,UNFILTERED
Cooper Flagg,2025-12-12,SELL_HIGH,0.475,33.7,0.55,33.4,0.489,15.8,True,UNFILTERED
Cooper Flagg,2025-12-15,SELL_HIGH,0.482,33.7,0.554,32.6,0.505,15.0,True,UNFILTERED
Cooper Flagg,2025-12-29,SELL_HIGH,0.494,34.6,0.573,36.4,0.4,16.1,True,UNFILTERED
Corey Kispert,2025-11-21,BUY_LOW,0.474,18.5,0.381,18.4,0.535,-19.6,True,UNFILTERED
Craig Porter Jr.,2025-12-12,BUY_LOW,0.511,17.1,0.421,16.4,0.692,-17.5,True,UNFILTERED
Craig Porter Jr.,2025-12-27,SELL_HIGH,0.533,16.1,0.692,11.6,0.35,30.0,True,UNFILTERED
Craig Porter Jr.,2026-01-02,BUY_LOW,0.504,16.5,0.368,17.2,0.4,-26.9,True,UNFILTERED
Craig Porter Jr.,2026-01-04,BUY_LOW,0.508,16.7,0.4,21.2,0.381,-21.3,False,UNFILTERED
D'Angelo Russell,2025-12-06,SELL_HIGH,0.404,20.6,0.5,16.8,0.421,23.8,True,UNFILTERED
Dalton Knecht,2025-11-25,SELL_HIGH,0.464,17.9,0.542,15.6,0.471,16.7,True,UNFILTERED
Dalton Knecht,2025-11-30,SELL_HIGH,0.464,16.7,0.6,13.6,0.5,29.2,True,UNFILTERED
Dalton Knecht,2025-12-05,SELL_HIGH,0.479,15.9,0.583,8.2,0.267,21.7,True,UNFILTERED
Dalton Knecht,2025-12-23,BUY_LOW,0.462,14.5,0.364,7.0,0.5,-21.3,True,UNFILTERED
Dalton Knecht,2025-12-25,BUY_LOW,0.45,14.5,0.267,9.2,0.5,-40.8,True,UNFILTERED
Dalton Knecht,2025-12-28,BUY_LOW,0.455,14.0,0.364,7.0,0.444,-20.1,True,UNFILTERED
Dalton Knecht,2025-12-30,BUY_LOW,0.456,13.6,0.333,7.8,0.364,-26.9,True,UNFILTERED
Daniel Gafford,2025-12-03,BUY_LOW,0.617,23.4,0.52,24.4,0.5,-15.8,False,UNFILTERED
Daniel Gafford,2025-12-15,BUY_LOW,0.61,22.8,0.478,22.2,0.538,-21.6,True,UNFILTERED
Daniel Gafford,2025-12-18,BUY_LOW,0.614,22.2,0.474,19.8,0.6,-22.9,True,UNFILTERED
Daniss Jenkins,2025-11-29,SELL_HIGH,0.5,18.1,0.588,13.4,0.273,17.6,True,UNFILTERED
Daniss Jenkins,2025-12-03,BUY_LOW,0.459,18.5,0.25,13.2,0.316,-45.5,True,UNFILTERED
Daniss Jenkins,2025-12-05,BUY_LOW,0.446,18.8,0.233,16.4,0.421,-47.7,True,UNFILTERED
Daniss Jenkins,2025-12-06,BUY_LOW,0.44,18.6,0.235,17.6,0.438,-46.6,True,UNFILTERED
Daniss Jenkins,2025-12-12,BUY_LOW,0.444,17.8,0.273,16.8,0.364,-38.6,True,UNFILTERED
Daniss Jenkins,2025-12-15,BUY_LOW,0.446,17.6,0.273,16.4,0.32,-38.9,True,UNFILTERED
Daniss Jenkins,2025-12-18,BUY_LOW,0.44,16.9,0.316,11.6,0.333,-28.2,True,UNFILTERED
Daniss Jenkins,2025-12-26,BUY_LOW,0.433,16.3,0.364,10.8,0.5,-16.0,True,UNFILTERED
Daniss Jenkins,2025-12-28,BUY_LOW,0.427,16.0,0.32,10.0,0.448,-25.0,True,UNFILTERED
Daniss Jenkins,2025-12-30,BUY_LOW,0.424,15.5,0.333,9.8,0.444,-21.4,True,UNFILTERED
Danny Wolf,2025-12-27,BUY_LOW,0.378,18.1,0.304,22.4,0.419,-19.4,True,UNFILTERED
Danny Wolf,2025-12-29,BUY_LOW,0.39,18.1,0.279,20.4,0.367,-28.5,True,UNFILTERED
Danny Wolf,2026-01-01,BUY_LOW,0.383,18.2,0.273,19.6,0.417,-28.8,True,UNFILTERED
Danny Wolf,2026-01-02,BUY_LOW,0.385,18.8,0.281,21.4,0.405,-26.9,True,UNFILTERED
Darius Garland,2025-12-25,SELL_HIGH,0.397,30.0,0.465,32.2,0.492,17.1,False,UNFILTERED
Darius Garland,2025-12-27,SELL_HIGH,0.403,30.4,0.481,31.6,0.484,19.3,False,UNFILTERED
Darius Garland,2025-12-29,SELL_HIGH,0.409,30.0,0.514,30.4,0.513,25.5,True,UNFILTERED
Darius Garland,2025-12-31,SELL_HIGH,0.408,30.1,0.5,30.0,0.519,22.6,False,UNFILTERED
Darius Garland,2026-01-02,SELL_HIGH,0.414,30.0,0.483,29.8,0.557,16.6,False,UNFILTERED
Darius Garland,2026-01-04,SELL_HIGH,0.418,30.1,0.492,30.4,0.536,17.7,False,UNFILTERED
Davion Mitchell,2025-12-29,BUY_LOW,0.483,29.9,0.359,27.2,0.4,-25.7,True,UNFILTERED
Davion Mitchell,2026-01-01,BUY_LOW,0.483,30.0,0.361,27.6,0.368,-25.3,True,UNFILTERED
Davion Mitchell,2026-01-03,BUY_LOW,0.482,30.1,0.314,28.0,0.421,-34.8,True,UNFILTERED
Day'Ron Sharpe,2025-12-01,BUY_LOW,0.589,16.1,0.444,17.0,0.6,-24.5,True,UNFILTERED
Day'Ron Sharpe,2025-12-03,BUY_LOW,0.584,16.1,0.45,17.4,0.63,-23.0,True,UNFILTERED
Day'Ron Sharpe,2025-12-04,BUY_LOW,0.575,15.9,0.381,16.6,0.643,-33.7,True,UNFILTERED
Day'Ron Sharpe,2025-12-06,BUY_LOW,0.575,16.0,0.417,16.0,0.68,-27.5,True,UNFILTERED
Day'Ron Sharpe,2025-12-29,SELL_HIGH,0.615,16.3,0.708,17.6,0.559,15.2,True,UNFILTERED
De'Andre Hunter,2025-11-17,SELL_HIGH,0.442,29.0,0.528,30.4,0.517,19.5,True,UNFILTERED
De'Andre Hunter,2025-12-12,BUY_LOW,0.444,28.8,0.362,27.8,0.396,-18.5,True,UNFILTERED
De'Andre Hunter,2025-12-14,BUY_LOW,0.436,28.7,0.353,27.8,0.423,-19.0,True,UNFILTERED
De'Andre Hunter,2025-12-17,BUY_LOW,0.429,28.6,0.312,27.6,0.462,-27.1,True,UNFILTERED
De'Andre Hunter,2025-12-19,BUY_LOW,0.429,28.6,0.333,27.2,0.4,-22.3,True,UNFILTERED
De'Andre Hunter,2025-12-22,BUY_LOW,0.425,28.5,0.286,28.2,0.429,-32.7,True,UNFILTERED
De'Andre Hunter,2026-01-04,BUY_LOW,0.425,27.7,0.354,24.2,0.421,-16.7,True,UNFILTERED
DeMar DeRozan,2025-11-26,SELL_HIGH,0.5,32.7,0.582,30.4,0.492,16.4,True,UNFILTERED
Dean Wade,2025-11-19,SELL_HIGH,0.382,22.3,0.458,24.2,0.318,19.9,True,UNFILTERED
Dean Wade,2025-12-19,SELL_HIGH,0.379,22.6,0.44,25.0,0.419,16.1,True,UNFILTERED
Dean Wade,2025-12-25,SELL_HIGH,0.386,23.1,0.455,27.0,0.458,17.7,False,UNFILTERED
Dennis Schröder,2025-11-16,BUY_LOW,0.383,30.0,0.225,25.6,0.431,-41.2,True,UNFILTERED
Derik Queen,2025-12-14,SELL_HIGH,0.504,25.3,0.589,32.4,0.574,16.9,True,UNFILTERED
Derik Queen,2025-12-18,SELL_HIGH,0.504,25.3,0.6,29.6,0.542,19.1,True,UNFILTERED
Derik Queen,2025-12-20,SELL_HIGH,0.5,25.6,0.577,30.8,0.552,15.4,True,UNFILTERED
Derik Queen,2025-12-22,SELL_HIGH,0.514,25.7,0.655,31.0,0.429,27.3,True,UNFILTERED
Derik Queen,2025-12-23,SELL_HIGH,0.517,26.0,0.615,31.2,0.414,19.0,True,UNFILTERED
Derik Queen,2026-01-04,BUY_LOW,0.5,25.9,0.414,25.2,0.471,-17.2,True,UNFILTERED
Derrick Jones Jr.,2025-11-16,BUY_LOW,0.54,26.0,0.432,28.4,0.6,-20.0,True,UNFILTERED
Derrick White,2025-11-16,SELL_HIGH,0.352,32.4,0.425,32.6,0.391,20.7,True,UNFILTERED
Derrick White,2025-11-18,SELL_HIGH,0.356,32.9,0.415,34.6,0.382,16.3,True,UNFILTERED
Derrick White,2025-12-05,SELL_HIGH,0.383,33.1,0.494,34.0,0.482,28.8,True,UNFILTERED
Derrick White,2025-12-07,SELL_HIGH,0.388,33.0,0.5,32.8,0.429,28.8,True,UNFILTERED
Derrick White,2025-12-11,SELL_HIGH,0.393,33.2,0.489,34.0,0.419,24.3,True,UNFILTERED
Derrick White,2025-12-15,SELL_HIGH,0.389,33.0,0.476,32.0,0.438,22.5,True,UNFILTERED
Derrick White,2025-12-19,SELL_HIGH,0.396,33.2,0.488,32.6,0.391,23.2,True,UNFILTERED
Derrick White,2025-12-20,SELL_HIGH,0.404,33.3,0.482,34.0,0.373,19.4,True,UNFILTERED
Devin Booker,2025-11-26,BUY_LOW,0.469,35.6,0.376,35.6,0.386,-19.7,True,UNFILTERED
Devin Booker,2025-11-28,BUY_LOW,0.457,35.8,0.333,35.8,0.448,-27.1,True,UNFILTERED
Devin Booker,2025-11-29,BUY_LOW,0.455,36.0,0.321,37.8,0.469,-29.3,True,UNFILTERED
Devin Booker,2025-12-01,BUY_LOW,0.455,35.9,0.364,37.8,0.476,-20.0,True,UNFILTERED
Devin Booker,2025-12-14,BUY_LOW,0.457,34.7,0.379,32.2,0.495,-17.0,True,UNFILTERED
Devin Booker,2025-12-18,BUY_LOW,0.455,34.6,0.386,30.8,0.479,-15.2,True,UNFILTERED
Devin Vassell,2025-11-30,SELL_HIGH,0.437,33.2,0.507,33.4,0.439,16.2,True,UNFILTERED
Devin Vassell,2025-12-02,SELL_HIGH,0.442,33.1,0.538,32.8,0.375,21.9,True,UNFILTERED
Devin Vassell,2025-12-03,SELL_HIGH,0.438,32.8,0.513,31.8,0.397,17.0,True,UNFILTERED
Devin Vassell,2025-12-05,SELL_HIGH,0.438,32.8,0.519,31.6,0.429,18.5,True,UNFILTERED
Devin Vassell,2025-12-08,SELL_HIGH,0.441,32.7,0.513,30.6,0.418,16.2,True,UNFILTERED
Dillon Brooks,2025-11-23,SELL_HIGH,0.46,30.4,0.529,31.6,0.436,15.1,True,UNFILTERED
Dillon Brooks,2025-12-27,SELL_HIGH,0.462,30.8,0.557,29.4,0.452,20.5,True,UNFILTERED
Dominick Barlow,2025-12-19,BUY_LOW,0.505,26.8,0.424,28.2,0.622,-16.0,True,UNFILTERED
Donovan Clingan,2025-12-23,SELL_HIGH,0.513,26.0,0.6,29.2,0.658,17.0,False,UNFILTERED
Donovan Clingan,2025-12-26,SELL_HIGH,0.512,26.3,0.657,31.0,0.65,28.3,True,UNFILTERED
Donovan Clingan,2025-12-28,SELL_HIGH,0.514,26.3,0.676,31.6,0.681,31.3,False,UNFILTERED
Donovan Clingan,2025-12-29,SELL_HIGH,0.528,26.5,0.711,31.4,0.63,34.7,True,UNFILTERED
Donovan Clingan,2025-12-31,SELL_HIGH,0.539,26.6,0.707,31.2,0.578,31.1,True,UNFILTERED
Donovan Clingan,2026-01-02,SELL_HIGH,0.536,26.3,0.658,27.8,0.551,22.6,True,UNFILTERED
Donovan Clingan,2026-01-03,SELL_HIGH,0.535,26.4,0.65,27.0,0.556,21.5,True,UNFILTERED
Donovan Mitchell,2025-11-17,BUY_LOW,0.498,33.9,0.405,34.2,0.515,-18.6,True,UNFILTERED
Donte DiVincenzo,2026-01-03,BUY_LOW,0.41,31.4,0.333,30.2,0.463,-18.7,True,UNFILTERED
Donte DiVincenzo,2026-01-04,BUY_LOW,0.409,31.4,0.347,30.0,0.474,-15.2,True,UNFILTERED
Drake Powell,2025-12-12,BUY_LOW,0.48,19.2,0.4,20.0,0.467,-16.7,True,UNFILTERED
Drake Powell,2025-12-14,BUY_LOW,0.48,18.2,0.389,16.4,0.417,-19.0,True,UNFILTERED
Draymond Green,2025-11-16,BUY_LOW,0.393,28.5,0.293,26.6,0.347,-25.6,True,UNFILTERED
Draymond Green,2025-11-18,BUY_LOW,0.373,28.3,0.214,26.4,0.404,-42.5,True,UNFILTERED
Draymond Green,2025-11-21,BUY_LOW,0.391,28.5,0.277,27.6,0.357,-29.2,True,UNFILTERED
Draymond Green,2025-11-26,BUY_LOW,0.388,28.8,0.296,30.0,0.41,-23.7,True,UNFILTERED
Draymond Green,2025-12-22,SELL_HIGH,0.398,27.5,0.485,21.2,0.543,21.9,False,UNFILTERED
Draymond Green,2025-12-25,SELL_HIGH,0.409,27.1,0.556,19.0,0.529,35.8,True,UNFILTERED
Draymond Green,2025-12-28,SELL_HIGH,0.404,27.1,0.516,22.8,0.514,27.6,True,UNFILTERED
Draymond Green,2025-12-29,SELL_HIGH,0.416,27.3,0.514,23.4,0.455,23.4,True,UNFILTERED
Draymond Green,2025-12-31,SELL_HIGH,0.415,27.3,0.548,22.4,0.486,32.1,True,UNFILTERED
Draymond Green,2026-01-03,SELL_HIGH,0.422,27.3,0.543,26.4,0.457,28.5,True,UNFILTERED
Drew Eubanks,2025-12-03,BUY_LOW,0.624,15.8,0.529,15.4,0.6,-15.1,True,UNFILTERED
Drew Eubanks,2025-12-06,BUY_LOW,0.614,15.5,0.467,13.0,0.778,-24.0,True,UNFILTERED
Dru Smith,2025-11-29,BUY_LOW,0.439,17.2,0.355,18.8,0.417,-19.1,True,UNFILTERED
Dru Smith,2025-12-05,BUY_LOW,0.451,17.1,0.37,17.0,0.308,-17.9,False,UNFILTERED
Dru Smith,2025-12-19,BUY_LOW,0.424,17.2,0.308,17.6,0.344,-27.5,True,UNFILTERED
Dru Smith,2025-12-21,BUY_LOW,0.409,17.4,0.273,18.4,0.464,-33.4,True,UNFILTERED
Dru Smith,2025-12-23,BUY_LOW,0.412,17.4,0.323,18.2,0.5,-21.7,True,UNFILTERED
Dru Smith,2025-12-26,BUY_LOW,0.42,17.4,0.353,20.0,0.433,-16.0,True,UNFILTERED
Dru Smith,2025-12-27,BUY_LOW,0.412,17.4,0.294,19.8,0.522,-28.6,True,UNFILTERED
Dru Smith,2025-12-29,BUY_LOW,0.409,17.6,0.344,19.6,0.579,-16.0,True,UNFILTERED
Dru Smith,2026-01-03,SELL_HIGH,0.425,17.6,0.5,19.0,0.571,17.5,False,UNFILTERED
Duncan Robinson,2025-12-26,BUY_LOW,0.426,30.2,0.357,25.4,0.41,-16.2,True,UNFILTERED
Duncan Robinson,2026-01-01,BUY_LOW,0.423,29.9,0.357,28.8,0.489,-15.6,True,UNFILTERED
Duop Reath,2025-12-23,BUY_LOW,0.482,7.9,0.333,9.2,0.2,-30.9,False,UNFILTERED
Dylan Harper,2025-12-18,BUY_LOW,0.461,22.0,0.391,23.2,0.5,-15.2,True,UNFILTERED
Dylan Harper,2025-12-29,BUY_LOW,0.46,21.7,0.371,20.6,0.373,-19.3,True,UNFILTERED
Dylan Harper,2025-12-31,BUY_LOW,0.46,21.5,0.375,20.4,0.326,-18.4,False,UNFILTERED
Dyson Daniels,2025-11-16,BUY_LOW,0.449,32.6,0.342,32.8,0.564,-23.7,True,UNFILTERED
Dyson Daniels,2025-11-23,SELL_HIGH,0.476,33.0,0.55,32.8,0.516,15.6,True,UNFILTERED
Dyson Daniels,2025-11-25,SELL_HIGH,0.488,33.2,0.564,34.6,0.483,15.6,True,UNFILTERED
Dyson Daniels,2026-01-03,SELL_HIGH,0.493,34.2,0.581,35.2,0.542,17.9,True,UNFILTERED
Ethan Thompson,2025-12-26,BUY_LOW,0.385,21.2,0.3,21.4,0.4,-22.0,True,UNFILTERED
Evan Mobley,2025-11-28,SELL_HIGH,0.496,34.2,0.593,34.4,0.534,19.5,True,UNFILTERED
Evan Mobley,2025-11-30,SELL_HIGH,0.49,34.2,0.565,34.0,0.533,15.1,True,UNFILTERED
Evan Mobley,2025-12-01,SELL_HIGH,0.5,34.4,0.591,34.6,0.48,18.2,True,UNFILTERED
Evan Mobley,2025-12-03,SELL_HIGH,0.498,34.1,0.576,33.2,0.514,15.5,True,UNFILTERED
Gary Payton II,2025-12-04,SELL_HIGH,0.5,12.4,0.583,19.0,0.3,16.7,True,UNFILTERED
Gary Payton II,2025-12-22,BUY_LOW,0.469,11.9,0.312,11.4,0.8,-33.3,True,UNFILTERED
Gary Payton II,2025-12-28,SELL_HIGH,0.49,11.9,0.571,10.2,0.615,16.5,False,UNFILTERED
Gary Payton II,2025-12-29,SELL_HIGH,0.495,11.9,0.588,11.8,0.636,18.8,False,UNFILTERED
Gary Payton II,2025-12-31,SELL_HIGH,0.509,11.9,0.636,13.2,0.657,25.0,False,UNFILTERED
Gary Payton II,2026-01-02,SELL_HIGH,0.526,11.8,0.8,11.4,0.595,52.1,True,UNFILTERED
Gary Trent Jr.,2025-11-24,SELL_HIGH,0.405,27.6,0.476,26.6,0.366,17.5,True,UNFILTERED
Gary Trent Jr.,2026-01-02,BUY_LOW,0.388,26.2,0.258,17.6,0.32,-33.5,True,UNFILTERED
Goga Bitadze,2025-12-18,SELL_HIGH,0.732,16.7,0.846,16.2,0.571,15.6,True,UNFILTERED
Goga Bitadze,2025-12-29,BUY_LOW,0.691,16.7,0.5,15.8,0.75,-27.7,True,UNFILTERED
Goga Bitadze,2025-12-31,BUY_LOW,0.688,16.7,0.429,15.6,0.739,-37.7,True,UNFILTERED
Goga Bitadze,2026-01-02,BUY_LOW,0.699,16.7,0.571,16.8,0.632,-18.3,True,UNFILTERED
Gradey Dick,2025-11-21,SELL_HIGH,0.434,16.6,0.519,18.8,0.28,19.5,True,UNFILTERED
Gradey Dick,2025-11-23,SELL_HIGH,0.427,16.8,0.5,18.6,0.261,17.1,True,UNFILTERED
Gradey Dick,2025-11-29,BUY_LOW,0.402,16.1,0.304,14.4,0.448,-24.3,True,UNFILTERED
Gradey Dick,2025-11-30,BUY_LOW,0.398,16.2,0.28,15.0,0.478,-29.7,True,UNFILTERED
Gradey Dick,2025-12-02,BUY_LOW,0.393,16.3,0.261,14.8,0.455,-33.6,True,UNFILTERED
Gradey Dick,2025-12-09,SELL_HIGH,0.412,16.1,0.478,15.8,0.333,16.0,True,UNFILTERED
Gradey Dick,2025-12-20,BUY_LOW,0.405,15.9,0.333,13.8,0.292,-17.8,False,UNFILTERED
Gradey Dick,2025-12-23,BUY_LOW,0.399,15.8,0.333,14.2,0.348,-16.4,True,UNFILTERED
Gradey Dick,2025-12-26,BUY_LOW,0.389,15.7,0.321,15.0,0.417,-17.3,True,UNFILTERED
Gradey Dick,2025-12-28,BUY_LOW,0.387,15.8,0.28,15.6,0.545,-27.6,True,UNFILTERED
Gradey Dick,2025-12-29,BUY_LOW,0.39,15.7,0.292,15.0,0.526,-25.1,True,UNFILTERED
Gradey Dick,2025-12-31,BUY_LOW,0.397,15.7,0.333,15.4,0.5,-16.0,True,UNFILTERED
Grayson Allen,2025-11-29,SELL_HIGH,0.468,32.1,0.569,28.0,0.322,21.6,True,UNFILTERED
Grayson Allen,2025-12-05,SELL_HIGH,0.462,31.6,0.54,26.0,0.278,16.8,True,UNFILTERED
Guerschon Yabusele,2025-12-02,SELL_HIGH,0.365,10.3,0.5,10.8,0.538,36.8,False,UNFILTERED
Guerschon Yabusele,2025-12-07,SELL_HIGH,0.393,10.1,0.562,8.4,0.4,43.0,True,UNFILTERED
Guerschon Yabusele,2025-12-09,SELL_HIGH,0.406,10.1,0.588,9.4,0.417,44.8,True,UNFILTERED
Guerschon Yabusele,2025-12-13,SELL_HIGH,0.4,10.0,0.538,8.8,0.5,34.6,True,UNFILTERED
Guerschon Yabusele,2025-12-18,SELL_HIGH,0.4,9.8,0.636,8.0,0.529,59.1,True,UNFILTERED
Guerschon Yabusele,2025-12-19,SELL_HIGH,0.386,9.8,0.533,8.4,0.571,38.3,False,UNFILTERED
Gui Santos,2025-12-22,SELL_HIGH,0.433,9.2,0.571,10.6,0.5,31.9,True,UNFILTERED
Gui Santos,2026-01-02,SELL_HIGH,0.456,9.9,0.692,13.4,0.438,51.9,True,UNFILTERED
Gui Santos,2026-01-03,SELL_HIGH,0.458,10.5,0.6,15.8,0.467,30.9,True,UNFILTERED
Harrison Barnes,2025-12-02,BUY_LOW,0.497,30.6,0.382,33.0,0.47,-23.2,True,UNFILTERED
Harrison Barnes,2025-12-03,BUY_LOW,0.497,30.9,0.419,33.4,0.411,-15.7,False,UNFILTERED
Harrison Barnes,2025-12-05,BUY_LOW,0.487,31.0,0.397,33.0,0.38,-18.6,False,UNFILTERED
Harrison Barnes,2025-12-08,BUY_LOW,0.485,30.9,0.39,31.6,0.391,-19.7,True,UNFILTERED
Harrison Barnes,2025-12-19,BUY_LOW,0.466,30.5,0.38,28.4,0.487,-18.4,True,UNFILTERED
Harrison Barnes,2025-12-21,BUY_LOW,0.468,30.2,0.391,27.0,0.419,-16.4,True,UNFILTERED
Harrison Barnes,2025-12-23,BUY_LOW,0.467,30.0,0.333,25.2,0.395,-28.7,True,UNFILTERED
Harrison Barnes,2025-12-25,BUY_LOW,0.474,29.9,0.385,23.8,0.278,-18.9,False,UNFILTERED
Harrison Barnes,2026-01-03,BUY_LOW,0.451,29.2,0.278,25.4,0.366,-38.4,True,UNFILTERED
Herbert Jones,2025-11-19,BUY_LOW,0.398,30.2,0.311,30.4,0.386,-21.9,True,UNFILTERED
Herbert Jones,2025-11-21,BUY_LOW,0.397,30.1,0.304,30.4,0.42,-23.3,True,UNFILTERED
Herbert Jones,2025-12-08,BUY_LOW,0.39,30.2,0.277,30.0,0.435,-29.1,True,UNFILTERED
Hugo González,2025-12-11,SELL_HIGH,0.519,11.4,0.684,11.6,0.552,31.8,True,UNFILTERED
Hugo González,2025-12-15,SELL_HIGH,0.509,11.6,0.636,13.2,0.56,25.1,True,UNFILTERED
Hugo González,2025-12-19,SELL_HIGH,0.517,11.8,0.737,11.8,0.531,42.6,True,UNFILTERED
Hugo González,2025-12-20,SELL_HIGH,0.522,12.6,0.632,14.0,0.519,20.9,True,UNFILTERED
Immanuel Quickley,2025-11-15,SELL_HIGH,0.459,31.7,0.528,32.0,0.491,15.0,True,UNFILTERED
Immanuel Quickley,2025-11-17,SELL_HIGH,0.462,31.5,0.567,32.6,0.459,22.9,True,UNFILTERED
Immanuel Quickley,2025-11-19,SELL_HIGH,0.467,31.4,0.582,32.0,0.406,24.6,True,UNFILTERED
Immanuel Quickley,2025-11-21,SELL_HIGH,0.467,31.9,0.576,32.4,0.405,23.3,True,UNFILTERED
Immanuel Quickley,2025-11-23,SELL_HIGH,0.474,31.8,0.576,32.0,0.397,21.6,True,UNFILTERED
Immanuel Quickley,2025-12-15,SELL_HIGH,0.47,32.3,0.554,32.8,0.303,17.7,True,UNFILTERED
Immanuel Quickley,2025-12-18,SELL_HIGH,0.471,32.3,0.556,32.6,0.299,17.8,True,UNFILTERED
Immanuel Quickley,2025-12-21,BUY_LOW,0.452,32.2,0.379,31.4,0.352,-16.2,False,UNFILTERED
Immanuel Quickley,2025-12-23,BUY_LOW,0.446,32.2,0.317,31.6,0.352,-29.0,True,UNFILTERED
Immanuel Quickley,2025-12-26,BUY_LOW,0.442,32.3,0.303,32.4,0.362,-31.4,True,UNFILTERED
Immanuel Quickley,2025-12-28,BUY_LOW,0.442,32.3,0.299,32.2,0.358,-32.5,True,UNFILTERED
Immanuel Quickley,2025-12-29,BUY_LOW,0.443,32.5,0.338,34.0,0.357,-23.8,True,UNFILTERED
Immanuel Quickley,2025-12-31,BUY_LOW,0.436,32.3,0.352,32.6,0.392,-19.2,True,UNFILTERED
Immanuel Quickley,2026-01-03,BUY_LOW,0.431,32.3,0.352,33.0,0.375,-18.3,True,UNFILTERED
Immanuel Quickley,2026-01-05,BUY_LOW,0.43,32.3,0.362,32.6,0.388,-15.7,True,UNFILTERED
Isaac Okoro,2025-11-16,SELL_HIGH,0.458,24.7,0.545,27.2,0.514,19.0,True,UNFILTERED
Isaac Okoro,2025-12-23,SELL_HIGH,0.493,24.8,0.579,24.0,0.515,17.5,True,UNFILTERED
Isaac Okoro,2025-12-27,SELL_HIGH,0.49,24.3,0.643,22.0,0.486,31.3,True,UNFILTERED
Isaiah Collier,2025-11-30,BUY_LOW,0.527,23.4,0.44,20.6,0.467,-16.6,True,UNFILTERED
Isaiah Collier,2025-12-01,BUY_LOW,0.508,22.8,0.391,19.8,0.471,-23.0,True,UNFILTERED
Isaiah Collier,2025-12-04,BUY_LOW,0.508,21.9,0.364,19.4,0.478,-28.4,True,UNFILTERED
Isaiah Collier,2025-12-05,BUY_LOW,0.5,21.4,0.353,17.8,0.5,-29.4,True,UNFILTERED
